,ALT,BRPR_1,BRPR_2,BRPR_3,BRPR_4,BRPR_5,BRPR_6,BRPR_7,BRPR_8,BRWHSP_1,BRWHSP_2,BRWHSP_3,BRWHSP_4,BRWHSP_5,BRWHSP_6,BRWHSP_7,BRWHSP_8,milliseconds,Time,phase
2369,317.0,92.4375,92.4375,92.4375,92.4375,99.6875,97.875,97.875,97.875,6.318,6.318,6.318,6.318,6.318,6.318,6.4152,6.318,592000.0,2025-01-02 18:13:56,takeoff
2373,315.0,103.3125,103.3125,106.9375,105.125,105.125,101.5,105.125,103.3125,6.318,6.4152,6.318,6.318,6.318,6.318,6.318,6.318,593000.0,2025-01-02 18:13:57,takeoff
2377,317.0,96.0625,94.25,94.25,90.625,112.375,112.375,106.9375,106.9375,6.318,6.318,6.318,6.318,6.318,6.318,6.318,6.318,594000.0,2025-01-02 18:13:58,takeoff
2381,317.0,94.25,92.4375,92.4375,92.4375,97.875,96.0625,97.875,96.0625,6.318,6.318,6.318,6.318,6.318,6.318,6.318,6.318,595000.0,2025-01-02 18:13:59,takeoff
2385,318.0,94.25,96.0625,92.4375,92.4375,101.5,99.6875,101.5,97.875,6.318,6.318,6.318,6.318,6.318,6.2208,6.318,6.318,596000.0,2025-01-02 18:14:00,takeoff
2389,315.0,96.0625,96.0625,92.4375,94.25,101.5,101.5,101.5,97.875,6.2208,6.2208,6.2208,6.2208,6.2208,6.2208,6.318,6.2208,597000.0,2025-01-02 18:14:01,takeoff
2393,316.0,96.0625,96.0625,92.4375,92.4375,101.5,101.5,101.5,97.875,6.2208,6.2208,6.2208,6.2208,6.2208,6.2208,6.2208,6.2208,598000.0,2025-01-02 18:14:02,takeoff
2397,318.0,92.4375,92.4375,90.625,92.4375,99.6875,97.875,103.3125,101.5,6.2208,6.2208,6.1236,6.2208,6.2208,6.1236,6.2208,6.1236,599000.0,2025-01-02 18:14:03,takeoff
2401,318.0,96.0625,97.875,97.875,96.0625,101.5,101.5,99.6875,99.6875,6.2208,6.1236,6.1236,6.2208,6.1236,6.1236,6.1236,6.1236,600000.0,2025-01-02 18:14:04,takeoff
2405,321.0,97.875,96.0625,94.25,94.25,103.3125,101.5,101.5,101.5,6.1236,6.2208,6.1236,6.2208,6.1236,6.1236,6.2208,6.2208,601000.0,2025-01-02 18:14:05,takeoff
2409,318.0,92.4375,92.4375,92.4375,92.4375,97.875,96.0625,99.6875,96.0625,6.1236,6.1236,6.1236,6.1236,6.1236,6.1236,6.2208,6.1236,602000.0,2025-01-02 18:14:06,takeoff
2413,322.0,96.0625,96.0625,94.25,94.25,101.5,101.5,101.5,101.5,6.1236,6.1236,6.1236,6.1236,6.1236,6.1236,6.1236,6.1236,603000.0,2025-01-02 18:14:07,takeoff
2417,320.0,96.0625,96.0625,94.25,92.4375,101.5,101.5,99.6875,99.6875,6.1236,6.1236,6.1236,6.1236,6.1236,6.1236,6.1236,6.1236,604000.0,2025-01-02 18:14:08,takeoff
2421,320.0,96.0625,92.4375,92.4375,92.4375,99.6875,99.6875,99.6875,99.6875,6.0264,6.0264,6.1236,6.1236,6.0264,6.0264,6.1236,6.1236,605000.0,2025-01-02 18:14:09,takeoff
2425,321.0,97.875,96.0625,92.4375,92.4375,101.5,101.5,101.5,99.6875,6.1236,6.1236,6.1236,6.1236,6.0264,6.0264,6.1236,6.1236,606000.0,2025-01-02 18:14:10,takeoff
2429,319.0,94.25,92.4375,92.4375,94.25,101.5,99.6875,101.5,101.5,6.0264,6.1236,6.1236,6.1236,6.0264,6.0264,6.1236,6.1236,607000.0,2025-01-02 18:14:11,takeoff
2433,319.0,97.875,97.875,96.0625,97.875,103.3125,101.5,105.125,101.5,6.0264,6.1236,6.1236,6.1236,6.0264,6.0264,6.1236,6.1236,608000.0,2025-01-02 18:14:12,takeoff
2437,322.0,94.25,96.0625,92.4375,94.25,101.5,97.875,96.0625,96.0625,6.0264,6.0264,6.0264,6.0264,6.0264,6.0264,6.0264,6.0264,609000.0,2025-01-02 18:14:13,takeoff
2441,320.0,94.25,96.0625,90.625,92.4375,101.5,99.6875,99.6875,97.875,6.0264,6.0264,6.0264,6.0264,6.0264,5.9292,6.0264,6.0264,610000.0,2025-01-02 18:14:14,takeoff
2445,319.0,96.0625,96.0625,92.4375,92.4375,99.6875,99.6875,99.6875,101.5,6.0264,6.0264,6.0264,6.0264,5.9292,6.0264,6.0264,6.0264,611000.0,2025-01-02 18:14:15,takeoff
2449,319.0,96.0625,97.875,96.0625,97.875,105.125,101.5,101.5,101.5,6.0264,6.0264,5.9292,6.0264,6.0264,5.9292,6.0264,6.0264,612000.0,2025-01-02 18:14:16,takeoff
2453,320.0,92.4375,92.4375,92.4375,90.625,99.6875,97.875,99.6875,97.875,6.0264,6.0264,5.9292,5.9292,6.0264,5.9292,6.0264,5.9292,613000.0,2025-01-02 18:14:17,takeoff
2457,318.0,94.25,94.25,90.625,96.0625,101.5,103.3125,105.125,101.5,6.0264,6.0264,5.540401,6.0264,6.0264,5.9292,6.0264,5.9292,614000.0,2025-01-02 18:14:18,takeoff
2461,318.0,97.875,97.875,97.875,103.3125,97.875,97.875,96.0625,90.625,6.0264,5.9292,5.9292,6.0264,5.9292,5.9292,6.0264,6.0264,615000.0,2025-01-02 18:14:19,takeoff
2465,319.0,112.375,112.375,117.8125,112.375,83.375,83.375,123.25,119.625,5.9292,5.9292,5.9292,5.9292,5.9292,5.9292,5.9292,5.9292,616000.0,2025-01-02 18:14:20,takeoff
2469,320.0,87.0,90.625,81.5625,81.5625,77.9375,77.9375,85.1875,83.375,5.9292,5.9292,5.9292,5.9292,5.9292,5.9292,5.9292,5.832,617000.0,2025-01-02 18:14:21,takeoff
2473,320.0,90.625,92.4375,92.4375,92.4375,97.875,99.6875,99.6875,97.875,5.9292,5.9292,5.9292,5.9292,5.9292,5.9292,5.9292,5.9292,618000.0,2025-01-02 18:14:22,takeoff
2477,321.0,92.4375,92.4375,88.8125,92.4375,99.6875,99.6875,99.6875,97.875,5.9292,5.9292,5.9292,5.9292,5.9292,5.832,5.9292,5.9292,619000.0,2025-01-02 18:14:23,takeoff
2481,320.0,92.4375,92.4375,90.625,90.625,97.875,99.6875,99.6875,96.0625,5.9292,5.9292,5.9292,5.9292,5.9292,5.9292,5.9292,5.9292,620000.0,2025-01-02 18:14:24,takeoff
2485,320.0,94.25,92.4375,88.8125,90.625,99.6875,97.875,99.6875,99.6875,5.9292,5.9292,5.9292,5.9292,5.9292,5.9292,5.9292,5.9292,621000.0,2025-01-02 18:14:25,takeoff
2489,319.0,94.25,94.25,92.4375,92.4375,99.6875,99.6875,101.5,101.5,5.9292,5.9292,5.9292,5.9292,5.9292,5.9292,5.9292,5.9292,622000.0,2025-01-02 18:14:26,takeoff
2493,320.0,94.25,92.4375,92.4375,92.4375,99.6875,99.6875,99.6875,99.6875,5.9292,5.9292,5.832,5.9292,5.9292,5.9292,5.832,5.832,623000.0,2025-01-02 18:14:27,takeoff
2497,320.0,94.25,92.4375,90.625,92.4375,101.5,99.6875,99.6875,96.0625,5.832,5.832,5.832,5.832,5.832,5.832,5.832,5.832,624000.0,2025-01-02 18:14:28,takeoff
2501,324.0,94.25,92.4375,92.4375,92.4375,101.5,101.5,101.5,97.875,5.832,5.832,5.7348,5.832,5.832,5.7348,5.832,5.832,625000.0,2025-01-02 18:14:29,takeoff
2505,320.0,94.25,97.875,92.4375,94.25,101.5,101.5,103.3125,101.5,5.832,5.832,5.7348,5.832,5.7348,5.7348,5.832,5.832,626000.0,2025-01-02 18:14:30,takeoff
2509,320.0,94.25,96.0625,92.4375,92.4375,99.6875,99.6875,96.0625,97.875,5.832,5.832,5.7348,5.832,5.832,5.7348,5.832,5.832,627000.0,2025-01-02 18:14:31,takeoff
2513,316.0,96.0625,96.0625,92.4375,92.4375,99.6875,99.6875,101.5,101.5,5.7348,5.7348,5.7348,5.7348,5.7348,5.7348,5.832,5.7348,628000.0,2025-01-02 18:14:32,takeoff
2517,318.0,94.25,96.0625,92.4375,94.25,99.6875,99.6875,103.3125,101.5,5.832,5.832,5.7348,5.832,5.832,5.7348,5.832,5.832,629000.0,2025-01-02 18:14:33,takeoff
2521,318.0,94.25,97.875,92.4375,92.4375,99.6875,99.6875,97.875,96.0625,5.7348,5.7348,5.7348,5.7348,5.7348,5.7348,5.7348,5.7348,630000.0,2025-01-02 18:14:34,takeoff
2525,318.0,96.0625,96.0625,92.4375,96.0625,101.5,101.5,97.875,96.0625,5.6376,5.6376,5.7348,5.7348,5.6376,5.6376,5.7348,5.7348,631000.0,2025-01-02 18:14:35,takeoff
2529,316.0,96.0625,97.875,92.4375,92.4375,101.5,99.6875,101.5,101.5,5.7348,5.7348,5.7348,5.7348,5.7348,5.6376,5.7348,5.7348,632000.0,2025-01-02 18:14:36,takeoff
2533,317.0,94.25,96.0625,92.4375,92.4375,101.5,99.6875,103.3125,101.5,5.7348,5.6376,5.6376,5.7348,5.6376,5.6376,5.7348,5.7348,633000.0,2025-01-02 18:14:37,takeoff
2537,317.0,96.0625,96.0625,92.4375,96.0625,101.5,99.6875,99.6875,97.875,5.6376,5.6376,5.7348,5.7348,5.6376,5.6376,5.7348,5.7348,634000.0,2025-01-02 18:14:38,takeoff
2541,317.0,96.0625,94.25,92.4375,94.25,99.6875,99.6875,97.875,96.0625,5.6376,5.6376,5.6376,5.6376,5.6376,5.6376,5.7348,5.6376,635000.0,2025-01-02 18:14:39,takeoff
2545,318.0,94.25,96.0625,92.4375,94.25,101.5,101.5,99.6875,99.6875,5.6376,5.7348,5.6376,5.7348,5.6376,5.6376,5.6376,5.7348,636000.0,2025-01-02 18:14:40,takeoff
2549,317.0,96.0625,96.0625,92.4375,94.25,101.5,99.6875,99.6875,101.5,5.6376,5.7348,5.6376,5.7348,5.6376,5.6376,5.7348,5.6376,637000.0,2025-01-02 18:14:41,takeoff
2553,317.0,96.0625,96.0625,94.25,94.25,101.5,99.6875,99.6875,97.875,5.7348,5.6376,5.6376,5.7348,5.6376,5.6376,5.7348,5.6376,638000.0,2025-01-02 18:14:42,takeoff
2557,317.0,94.25,96.0625,92.4375,92.4375,99.6875,97.875,99.6875,97.875,5.6376,5.7348,5.540401,5.6376,5.7348,5.6376,5.7348,5.6376,639000.0,2025-01-02 18:14:43,takeoff
2561,317.0,96.0625,96.0625,92.4375,94.25,101.5,101.5,101.5,97.875,5.6376,5.6376,5.6376,5.7348,5.7348,5.6376,5.7348,5.6376,640000.0,2025-01-02 18:14:44,takeoff
2565,316.0,96.0625,94.25,92.4375,92.4375,101.5,101.5,101.5,99.6875,5.6376,5.6376,5.6376,5.7348,5.6376,5.6376,5.7348,5.7348,641000.0,2025-01-02 18:14:45,takeoff
2569,316.0,96.0625,96.0625,92.4375,94.25,101.5,101.5,101.5,101.5,5.6376,5.6376,5.6376,5.7348,5.6376,5.6376,5.6376,5.7348,642000.0,2025-01-02 18:14:46,takeoff
2573,318.0,94.25,94.25,92.4375,92.4375,99.6875,99.6875,99.6875,97.875,5.6376,5.7348,5.6376,5.7348,5.6376,5.6376,5.7348,5.7348,643000.0,2025-01-02 18:14:47,takeoff
2577,318.0,94.25,96.0625,92.4375,94.25,99.6875,99.6875,101.5,99.6875,5.6376,5.6376,5.6376,5.6376,5.6376,5.6376,5.7348,5.6376,644000.0,2025-01-02 18:14:48,takeoff
2581,317.0,97.875,96.0625,92.4375,92.4375,101.5,99.6875,101.5,99.6875,5.6376,5.6376,5.6376,5.6376,5.6376,5.6376,5.6376,5.6376,645000.0,2025-01-02 18:14:49,takeoff
2585,318.0,96.0625,96.0625,94.25,94.25,101.5,99.6875,101.5,101.5,5.6376,5.6376,5.6376,5.6376,5.6376,5.6376,5.6376,5.6376,646000.0,2025-01-02 18:14:50,takeoff
2589,316.0,96.0625,96.0625,92.4375,94.25,99.6875,101.5,97.875,97.875,5.6376,5.6376,5.540401,5.6376,5.540401,5.540401,5.6376,5.6376,647000.0,2025-01-02 18:14:51,takeoff
2593,318.0,96.0625,96.0625,94.25,92.4375,101.5,101.5,101.5,101.5,5.6376,5.6376,5.6376,5.6376,5.6376,5.540401,5.6376,5.6376,648000.0,2025-01-02 18:14:52,takeoff
2597,318.0,94.25,94.25,92.4375,92.4375,99.6875,97.875,101.5,101.5,5.6376,5.6376,5.540401,5.540401,5.6376,5.540401,5.6376,5.540401,649000.0,2025-01-02 18:14:53,takeoff
2601,316.0,94.25,94.25,94.25,94.25,101.5,99.6875,101.5,99.6875,5.540401,5.540401,5.540401,5.6376,5.540401,5.540401,5.6376,5.540401,650000.0,2025-01-02 18:14:54,takeoff
2605,316.0,96.0625,94.25,94.25,94.25,101.5,99.6875,97.875,96.0625,5.540401,5.540401,5.540401,5.540401,5.540401,5.540401,5.6376,5.540401,651000.0,2025-01-02 18:14:55,takeoff
2609,316.0,94.25,94.25,92.4375,92.4375,101.5,101.5,101.5,101.5,5.4432,5.540401,5.540401,5.540401,5.540401,5.540401,5.540401,5.540401,652000.0,2025-01-02 18:14:56,takeoff
2613,317.0,94.25,96.0625,92.4375,94.25,101.5,101.5,101.5,101.5,5.540401,5.540401,5.540401,5.540401,5.540401,5.540401,5.540401,5.540401,653000.0,2025-01-02 18:14:57,takeoff
2617,316.0,94.25,94.25,92.4375,92.4375,99.6875,99.6875,99.6875,99.6875,5.4432,5.540401,5.540401,5.540401,5.540401,5.4432,5.540401,5.540401,654000.0,2025-01-02 18:14:58,takeoff
2621,316.0,96.0625,96.0625,92.4375,94.25,99.6875,99.6875,99.6875,96.0625,5.4432,5.4432,5.4432,5.4432,5.4432,5.4432,5.540401,5.4432,655000.0,2025-01-02 18:14:59,takeoff
2625,317.0,96.0625,96.0625,94.25,94.25,101.5,99.6875,101.5,97.875,5.4432,5.540401,5.4432,5.4432,5.4432,5.4432,5.540401,5.540401,656000.0,2025-01-02 18:15:00,takeoff
2629,317.0,94.25,96.0625,92.4375,92.4375,99.6875,99.6875,101.5,101.5,5.540401,5.4432,5.4432,5.4432,5.540401,5.4432,5.4432,5.4432,657000.0,2025-01-02 18:15:01,takeoff
2633,316.0,96.0625,96.0625,94.25,94.25,99.6875,99.6875,97.875,97.875,5.4432,5.4432,5.4432,5.4432,5.4432,5.4432,5.4432,5.4432,658000.0,2025-01-02 18:15:02,takeoff
2637,317.0,96.0625,96.0625,92.4375,94.25,101.5,99.6875,99.6875,96.0625,5.4432,5.4432,5.4432,5.4432,5.4432,5.4432,5.4432,5.4432,659000.0,2025-01-02 18:15:03,takeoff
2641,317.0,96.0625,96.0625,92.4375,94.25,99.6875,97.875,99.6875,101.5,5.4432,5.346,5.346,5.4432,5.346,5.346,5.346,5.346,660000.0,2025-01-02 18:15:04,takeoff
2645,317.0,96.0625,94.25,92.4375,92.4375,99.6875,99.6875,101.5,99.6875,5.346,5.346,5.346,5.346,5.346,5.346,5.346,5.346,661000.0,2025-01-02 18:15:05,takeoff
2649,317.0,94.25,94.25,92.4375,92.4375,101.5,99.6875,97.875,97.875,5.346,5.346,5.346,5.346,5.346,5.2488,5.540401,5.346,662000.0,2025-01-02 18:15:06,takeoff
2653,317.0,96.0625,96.0625,94.25,92.4375,101.5,99.6875,99.6875,97.875,5.2488,5.346,5.2488,5.346,5.2488,5.2488,5.346,5.346,663000.0,2025-01-02 18:15:07,takeoff
2657,317.0,94.25,94.25,92.4375,94.25,99.6875,99.6875,99.6875,99.6875,5.346,5.346,5.2488,5.346,5.346,5.2488,5.346,5.346,664000.0,2025-01-02 18:15:08,takeoff
2661,317.0,94.25,94.25,92.4375,92.4375,101.5,99.6875,99.6875,99.6875,5.346,5.346,5.346,5.346,5.2488,5.2488,5.346,5.346,665000.0,2025-01-02 18:15:09,takeoff
2665,316.0,94.25,92.4375,92.4375,92.4375,101.5,101.5,99.6875,97.875,5.346,5.346,5.2488,5.2488,5.2488,5.2488,5.2488,5.2488,666000.0,2025-01-02 18:15:10,takeoff
2669,317.0,92.4375,92.4375,90.625,92.4375,101.5,101.5,99.6875,99.6875,5.2488,5.2488,5.2488,5.346,5.2488,5.2488,5.346,5.346,667000.0,2025-01-02 18:15:11,takeoff
2673,317.0,96.0625,96.0625,92.4375,94.25,101.5,99.6875,101.5,99.6875,5.2488,5.2488,5.2488,5.346,5.2488,5.1516,5.9292,5.346,668000.0,2025-01-02 18:15:12,takeoff
2677,318.0,94.25,94.25,92.4375,92.4375,101.5,101.5,101.5,99.6875,5.2488,5.2488,5.2488,5.2488,5.2488,5.2488,5.2488,5.2488,669000.0,2025-01-02 18:15:13,takeoff
2681,317.0,94.25,94.25,92.4375,92.4375,99.6875,99.6875,99.6875,97.875,5.2488,5.2488,5.2488,5.2488,5.2488,5.2488,5.2488,5.2488,670000.0,2025-01-02 18:15:14,takeoff
2685,318.0,97.875,94.25,92.4375,94.25,101.5,99.6875,99.6875,96.0625,5.1516,5.2488,5.2488,5.2488,5.1516,5.1516,5.540401,5.2488,671000.0,2025-01-02 18:15:15,takeoff
2689,318.0,94.25,94.25,92.4375,94.25,101.5,99.6875,101.5,97.875,5.2488,5.2488,5.2488,5.2488,5.1516,5.1516,5.2488,5.2488,672000.0,2025-01-02 18:15:16,takeoff
2693,318.0,94.25,96.0625,92.4375,92.4375,101.5,101.5,101.5,101.5,5.1516,5.2488,5.2488,5.2488,5.2488,5.1516,5.2488,5.2488,673000.0,2025-01-02 18:15:17,takeoff
2697,318.0,94.25,94.25,92.4375,92.4375,99.6875,99.6875,97.875,97.875,5.2488,5.2488,5.2488,5.2488,5.1516,5.1516,5.540401,5.2488,674000.0,2025-01-02 18:15:18,takeoff
2701,318.0,96.0625,96.0625,92.4375,92.4375,101.5,99.6875,97.875,96.0625,5.2488,5.2488,5.2488,5.2488,5.2488,5.2488,5.2488,5.2488,675000.0,2025-01-02 18:15:19,takeoff
2705,318.0,96.0625,96.0625,94.25,96.0625,101.5,101.5,101.5,99.6875,5.2488,5.2488,5.2488,5.2488,5.346,5.2488,5.2488,5.2488,676000.0,2025-01-02 18:15:20,takeoff
2709,318.0,96.0625,96.0625,92.4375,94.25,101.5,97.875,101.5,99.6875,5.2488,5.2488,5.2488,5.2488,5.2488,5.2488,5.2488,5.2488,677000.0,2025-01-02 18:15:21,takeoff
2713,318.0,94.25,94.25,92.4375,94.25,99.6875,97.875,97.875,97.875,5.2488,5.1516,5.1516,5.2488,5.2488,5.1516,5.2488,5.2488,678000.0,2025-01-02 18:15:22,takeoff
2717,319.0,96.0625,94.25,92.4375,92.4375,101.5,101.5,101.5,97.875,5.2488,5.2488,5.2488,5.2488,5.2488,5.2488,5.2488,5.2488,679000.0,2025-01-02 18:15:23,takeoff
2721,318.0,96.0625,96.0625,94.25,94.25,101.5,101.5,101.5,101.5,5.2488,5.2488,5.2488,5.2488,5.2488,5.2488,5.2488,5.2488,680000.0,2025-01-02 18:15:24,takeoff
2725,318.0,96.0625,94.25,92.4375,92.4375,99.6875,97.875,101.5,101.5,5.2488,5.1516,5.2488,5.2488,5.2488,5.2488,5.2488,5.2488,681000.0,2025-01-02 18:15:25,takeoff
2729,318.0,94.25,94.25,92.4375,92.4375,99.6875,101.5,97.875,96.0625,5.2488,5.2488,5.2488,5.2488,5.2488,5.2488,5.2488,5.2488,682000.0,2025-01-02 18:15:26,takeoff
2733,318.0,94.25,96.0625,92.4375,94.25,101.5,99.6875,101.5,97.875,5.2488,5.2488,5.2488,5.2488,5.2488,5.2488,5.2488,5.2488,683000.0,2025-01-02 18:15:27,takeoff
2737,319.0,96.0625,96.0625,92.4375,92.4375,101.5,99.6875,101.5,97.875,5.2488,5.2488,5.2488,5.2488,5.2488,5.2488,5.2488,5.2488,684000.0,2025-01-02 18:15:28,takeoff
2741,318.0,94.25,94.25,92.4375,92.4375,99.6875,99.6875,101.5,99.6875,5.1516,5.1516,5.1516,5.1516,5.1516,5.1516,5.2488,5.1516,685000.0,2025-01-02 18:15:29,takeoff
2745,318.0,94.25,97.875,92.4375,92.4375,101.5,99.6875,99.6875,97.875,5.1516,5.1516,5.1516,5.1516,5.1516,5.1516,5.1516,5.1516,686000.0,2025-01-02 18:15:30,takeoff
2749,320.0,97.875,96.0625,94.25,94.25,99.6875,99.6875,101.5,99.6875,5.1516,5.0544,5.0544,5.1516,5.1516,5.0544,5.0544,5.0544,687000.0,2025-01-02 18:15:31,takeoff
2753,320.0,96.0625,96.0625,92.4375,92.4375,101.5,99.6875,101.5,99.6875,5.0544,5.0544,5.0544,5.0544,5.0544,5.0544,5.346,5.0544,688000.0,2025-01-02 18:15:32,takeoff
2757,319.0,96.0625,96.0625,92.4375,92.4375,99.6875,99.6875,101.5,99.6875,5.0544,4.9572,5.0544,5.0544,5.0544,4.9572,5.0544,5.0544,689000.0,2025-01-02 18:15:33,takeoff
2761,317.0,94.25,94.25,92.4375,94.25,101.5,99.6875,97.875,97.875,4.9572,5.0544,5.0544,5.0544,5.0544,4.9572,5.0544,5.0544,690000.0,2025-01-02 18:15:34,takeoff
2765,318.0,94.25,94.25,92.4375,94.25,101.5,99.6875,97.875,96.0625,5.0544,5.0544,5.0544,5.0544,5.0544,5.0544,6.5124,5.0544,691000.0,2025-01-02 18:15:35,takeoff
2769,319.0,96.0625,96.0625,92.4375,92.4375,99.6875,101.5,101.5,99.6875,5.0544,4.9572,5.0544,5.0544,5.0544,5.0544,5.0544,5.0544,692000.0,2025-01-02 18:15:36,takeoff
2773,319.0,94.25,94.25,92.4375,92.4375,99.6875,97.875,101.5,101.5,5.0544,5.0544,4.9572,4.9572,5.0544,4.9572,4.9572,4.9572,693000.0,2025-01-02 18:15:37,takeoff
2777,320.0,94.25,94.25,92.4375,94.25,99.6875,99.6875,101.5,97.875,4.9572,5.0544,4.9572,4.9572,5.0544,4.9572,5.0544,4.9572,694000.0,2025-01-02 18:15:38,takeoff
2781,320.0,96.0625,94.25,92.4375,94.25,101.5,99.6875,97.875,96.0625,4.9572,4.9572,4.9572,5.0544,4.9572,4.9572,5.0544,4.9572,695000.0,2025-01-02 18:15:39,takeoff
2785,319.0,96.0625,94.25,92.4375,94.25,101.5,99.6875,101.5,99.6875,4.9572,4.9572,4.9572,4.9572,4.9572,4.9572,5.2488,4.9572,696000.0,2025-01-02 18:15:40,takeoff
2789,319.0,94.25,96.0625,92.4375,92.4375,101.5,99.6875,101.5,101.5,4.9572,4.9572,4.9572,4.9572,4.9572,4.9572,4.9572,4.9572,697000.0,2025-01-02 18:15:41,takeoff
2793,319.0,96.0625,96.0625,92.4375,94.25,99.6875,99.6875,97.875,97.875,4.86,4.9572,4.86,4.9572,4.9572,4.9572,4.9572,4.9572,698000.0,2025-01-02 18:15:42,takeoff
2797,319.0,94.25,94.25,92.4375,92.4375,101.5,99.6875,96.0625,96.0625,4.9572,4.9572,4.9572,4.9572,4.9572,4.9572,5.4432,4.9572,699000.0,2025-01-02 18:15:43,takeoff
2801,319.0,96.0625,96.0625,92.4375,92.4375,101.5,99.6875,101.5,99.6875,4.9572,4.9572,4.9572,4.9572,4.9572,4.86,4.9572,4.9572,700000.0,2025-01-02 18:15:44,takeoff
2805,318.0,94.25,94.25,92.4375,92.4375,101.5,99.6875,103.3125,99.6875,4.9572,4.9572,4.9572,4.9572,4.9572,4.86,4.9572,4.9572,701000.0,2025-01-02 18:15:45,takeoff
2809,320.0,96.0625,94.25,92.4375,92.4375,99.6875,101.5,101.5,97.875,4.86,4.9572,4.9572,4.9572,4.86,4.86,4.9572,4.9572,702000.0,2025-01-02 18:15:46,takeoff
2813,318.0,387.875,282.75,342.5625,329.875,320.8125,346.1875,315.375,291.8125,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,703000.0,2025-01-02 18:15:47,takeoff
2817,319.0,393.3125,396.9375,377.0,380.625,395.125,395.125,373.375,375.1875,4.7628,4.7628,4.7628,4.7628,4.7628,4.7628,5.540401,4.7628,704000.0,2025-01-02 18:15:48,takeoff
2821,319.0,152.25,148.625,135.9375,135.9375,150.4375,150.4375,143.1875,139.5625,4.4712,4.374,4.4712,4.4712,4.374,4.374,4.4712,4.4712,705000.0,2025-01-02 18:15:49,takeoff
2825,320.0,94.25,92.4375,92.4375,94.25,101.5,99.6875,97.875,96.0625,4.374,4.374,4.374,4.374,4.374,4.374,4.4712,4.4712,706000.0,2025-01-02 18:15:50,takeoff
2829,319.0,94.25,96.0625,92.4375,94.25,101.5,99.6875,99.6875,97.875,4.374,4.374,4.374,4.374,4.374,4.374,4.374,4.374,707000.0,2025-01-02 18:15:51,takeoff
2833,319.0,94.25,94.25,92.4375,92.4375,101.5,101.5,99.6875,97.875,4.374,4.374,4.2768,4.374,4.374,4.2768,4.374,4.374,708000.0,2025-01-02 18:15:52,takeoff
2837,319.0,94.25,96.0625,92.4375,92.4375,99.6875,99.6875,101.5,99.6875,4.374,4.374,4.374,4.374,4.374,4.374,4.374,4.374,709000.0,2025-01-02 18:15:53,takeoff
2841,318.0,94.25,92.4375,92.4375,92.4375,101.5,99.6875,99.6875,97.875,4.374,4.374,4.374,4.2768,4.374,4.2768,4.374,4.374,710000.0,2025-01-02 18:15:54,takeoff
2845,319.0,96.0625,96.0625,92.4375,92.4375,101.5,99.6875,99.6875,97.875,4.2768,4.374,4.2768,4.374,4.2768,4.2768,5.9292,4.374,711000.0,2025-01-02 18:15:55,takeoff
2849,318.0,96.0625,96.0625,92.4375,92.4375,99.6875,97.875,101.5,99.6875,4.2768,4.2768,4.2768,8.164801,4.2768,3.9852,4.2768,4.2768,712000.0,2025-01-02 18:15:56,takeoff
2853,319.0,96.0625,96.0625,92.4375,92.4375,99.6875,99.6875,101.5,99.6875,4.374,4.374,4.2768,4.374,4.2768,4.2768,5.6376,4.374,713000.0,2025-01-02 18:15:57,takeoff
2857,321.0,96.0625,96.0625,94.25,92.4375,99.6875,99.6875,99.6875,97.875,4.374,4.374,4.4712,6.2208,4.374,4.2768,4.374,4.2768,714000.0,2025-01-02 18:15:58,takeoff
2861,320.0,94.25,96.0625,92.4375,94.25,99.6875,99.6875,99.6875,97.875,4.374,4.374,4.2768,4.374,4.374,4.2768,4.4712,4.374,715000.0,2025-01-02 18:15:59,takeoff
2865,320.0,96.0625,92.4375,92.4375,92.4375,99.6875,101.5,101.5,99.6875,4.374,4.374,4.374,4.5684,4.374,4.2768,4.374,4.374,716000.0,2025-01-02 18:16:00,takeoff
2869,320.0,94.25,94.25,92.4375,92.4375,99.6875,99.6875,101.5,97.875,4.374,4.374,4.374,4.374,4.2768,4.374,4.374,4.374,717000.0,2025-01-02 18:16:01,takeoff
2873,319.0,94.25,94.25,92.4375,92.4375,101.5,99.6875,101.5,99.6875,4.374,4.2768,4.4712,4.374,4.374,4.6656,4.374,4.374,718000.0,2025-01-02 18:16:02,takeoff
2877,321.0,96.0625,94.25,92.4375,94.25,99.6875,97.875,99.6875,97.875,4.2768,4.2768,4.2768,4.2768,4.2768,4.2768,4.374,4.2768,719000.0,2025-01-02 18:16:03,takeoff
2881,320.0,96.0625,97.875,92.4375,92.4375,101.5,99.6875,101.5,97.875,4.2768,4.6656,4.2768,4.374,4.2768,4.2768,4.2768,4.374,720000.0,2025-01-02 18:16:04,takeoff
2885,319.0,96.0625,96.0625,92.4375,94.25,101.5,101.5,101.5,99.6875,4.2768,4.2768,4.2768,4.2768,4.2768,4.2768,4.2768,4.2768,721000.0,2025-01-02 18:16:05,takeoff
2889,318.0,94.25,96.0625,92.4375,94.25,99.6875,99.6875,101.5,99.6875,4.2768,4.374,4.2768,4.2768,4.2768,4.2768,4.2768,4.2768,722000.0,2025-01-02 18:16:06,takeoff
2893,318.0,94.25,94.25,92.4375,92.4375,99.6875,99.6875,99.6875,96.0625,4.2768,4.1796,4.2768,4.1796,4.1796,4.1796,4.2768,4.1796,723000.0,2025-01-02 18:16:07,takeoff
